2024-02-25 13:06:57,233: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-25 13:06:58,236: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-25 13:06:58,236: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-25 13:06:58,237: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-25 13:06:58,237: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-25 13:06:58,238: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,238: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-02-25 13:06:58,240: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,240: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-25 13:06:58,240: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 13:06:58,955: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 13:06:58,958: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-02-25 13:06:58,958: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-02-25 13:06:58,961: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:58,962: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-25 13:06:58,962: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-25 13:06:58,963: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-25 13:06:58,965: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-25 13:06:58,966: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-25 13:06:58,966: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-25 13:06:58,966: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-25 13:06:58,968: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 13:06:58,968: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 13:06:58,969: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-25 13:06:58,970: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-25 13:06:58,970: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-25 13:06:58,971: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,971: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,972: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:58,973: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-25 13:06:58,973: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-25 13:06:58,974: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,974: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,974: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:58,975: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-25 13:06:58,976: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-25 13:06:58,977: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,977: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,977: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:58,978: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-25 13:06:58,978: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-25 13:06:58,980: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,981: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,981: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:58,982: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-25 13:06:58,982: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-25 13:06:58,983: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,983: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,984: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:58,984: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-25 13:06:58,985: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-25 13:06:58,986: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-25 13:06:58,988: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-25 13:06:58,989: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-25 13:06:58,989: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-25 13:06:58,989: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-02-25 13:06:58,990: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 13:06:58,990: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 13:06:58,992: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-25 13:06:58,992: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-02-25 13:06:58,992: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-25 13:06:58,995: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,995: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,996: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:58,996: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-02-25 13:06:58,996: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-02-25 13:06:58,998: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,998: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:58[0m
2024-02-25 13:06:58,999: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:59,001: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-02-25 13:06:59,001: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-02-25 13:06:59,001: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:59[0m
2024-02-25 13:06:59,001: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:59[0m
2024-02-25 13:06:59,003: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:59,004: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-02-25 13:06:59,004: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-02-25 13:06:59,006: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 13:06:59[0m
2024-02-25 13:06:59,006: root: INFO: [34mTrading iteration ended at 2024-02-25 13:06:59[0m
2024-02-25 13:06:59,006: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 13:06:59,007: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-02-25 13:06:59,007: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
